Iteration Report
Iteration,Op ID,Op Name,Direction,Op Type,Kernel Name,Device ID,GPU Start Time (ns),GPU Duration (ns),API Call Start (ns),API Call Time (ns),Uses TC,Grid X,Grid Y,Grid Z,Block X,Block Y,Block Z,Data Types,Input Shapes,Parameters,Output Shapes,Long Kernel Name
0,"LINEAR_1","/module/dummy_network::_call_impl/dummy_network::forward/Linear::_call_impl[3]/Linear::forward/linear",fprop,"linear","unrolled_elementwise_kernel",0,2839155241,3680,2839146535,8857,no,15,1,1,64,1,1,float32,"<N:32, K:400>; <M:120, K:400>; <120>","","<N:32, M:120>","void at::native::unrolled_elementwise_kernel<at::native::copy_device_to_device(at::TensorIterator &, bool)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, OffsetCalculator<(int)1, unsigned int, (bool)0>, OffsetCalculator<(int)1, unsigned int, (bool)0>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)"
0,"LINEAR_1","/module/dummy_network::_call_impl/dummy_network::forward/Linear::_call_impl[3]/Linear::forward/linear",fprop,"linear","volta_sgemm_32x32_sliced1x4_tn",0,2839502632,6752,2839494587,7864,no,4,1,5,128,1,1,float32,"<N:32, K:400>; <M:120, K:400>; <120>","","<N:32, M:120>","volta_sgemm_32x32_sliced1x4_tn"
0,"LINEAR_2","/module/dummy_network::_call_impl/dummy_network::forward/Linear::_call_impl[4]/Linear::forward/linear",fprop,"linear","unrolled_elementwise_kernel",0,2839994918,3232,2839986636,7972,no,11,1,1,64,1,1,float32,"<N:32, K:120>; <M:84, K:120>; <84>","","<N:32, M:84>","void at::native::unrolled_elementwise_kernel<at::native::copy_device_to_device(at::TensorIterator &, bool)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, OffsetCalculator<(int)1, unsigned int, (bool)0>, OffsetCalculator<(int)1, unsigned int, (bool)0>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)"
0,"LINEAR_2","/module/dummy_network::_call_impl/dummy_network::forward/Linear::_call_impl[4]/Linear::forward/linear",fprop,"linear","volta_sgemm_32x32_sliced1x4_tn",0,2840007270,7136,2840001899,4343,no,3,1,1,128,1,1,float32,"<N:32, K:120>; <M:84, K:120>; <84>","","<N:32, M:84>","volta_sgemm_32x32_sliced1x4_tn"
0,"LINEAR_3","/module/dummy_network::_call_impl/dummy_network::forward/Linear::_call_impl[5]/Linear::forward/linear",fprop,"linear","unrolled_elementwise_kernel",0,2840522820,3041,2840514796,7743,no,2,1,1,64,1,1,float32,"<N:32, K:84>; <M:10, K:84>; <10>","","<N:32, M:10>","void at::native::unrolled_elementwise_kernel<at::native::copy_device_to_device(at::TensorIterator &, bool)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, OffsetCalculator<(int)1, unsigned int, (bool)0>, OffsetCalculator<(int)1, unsigned int, (bool)0>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)"
0,"LINEAR_3","/module/dummy_network::_call_impl/dummy_network::forward/Linear::_call_impl[5]/Linear::forward/linear",fprop,"linear","volta_sgemm_32x32_sliced1x4_tn",0,2840533989,5792,2840529163,3702,no,1,1,1,128,1,1,float32,"<N:32, K:84>; <M:10, K:84>; <10>","","<N:32, M:10>","volta_sgemm_32x32_sliced1x4_tn"
0,"RELU_1","/module/dummy_network::_call_impl/dummy_network::forward/relu",fprop,"relu","vectorized_elementwise_kernel",0,2836677777,3072,2836669276,8542,no,675,1,1,64,1,1,float32,"<32, 6, 30, 30>","","","void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
0,"RELU_2","/module/dummy_network::_call_impl/dummy_network::forward/relu[2]",fprop,"relu","vectorized_elementwise_kernel",0,2838481259,2336,2838472917,8055,no,242,1,1,64,1,1,float32,"<32, 16, 11, 11>","","","void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
0,"RELU_3","/module/dummy_network::_call_impl/dummy_network::forward/relu[3]",fprop,"relu","vectorized_elementwise_kernel",0,2839761255,1888,2839752985,7877,no,15,1,1,64,1,1,float32,"<32, 120>","","","void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
0,"RELU_4","/module/dummy_network::_call_impl/dummy_network::forward/relu[4]",fprop,"relu","vectorized_elementwise_kernel",0,2840301093,1792,2840292860,7757,no,11,1,1,64,1,1,float32,"<32, 84>","","","void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
